    timestamp,can_id,anomaly_label,anomaly_score,severity
    12108.0,60,1,8.26178439510984,0.005929533217169107
    12208.0,60,1,8.284618922646127,0.005527335715937278
    12808.0,60,1,8.298802935517108,0.005277504642135413
    12904.0,60,-1,-10.208271044081522,0.33125310881781894
    13208.0,60,1,8.320139017851101,0.004901700107219054
    14008.0,60,1,6.0121488182115534,0.045553642201815604
    14708.0,60,1,5.06242714788694,0.0622816293284721
    14805.0,60,1,5.338875665548425,0.05741238459170204
    14908.0,60,1,5.605712824914509,0.05271243016688222
    15508.0,60,1,8.373923508539066,0.003954363328503097
    15708.0,60,1,8.373935226460523,0.003954156934097876
    16106.0,60,1,8.141493264385563,0.008048289215985993
    16306.0,60,1,8.442812332193132,0.002740985355499876
    16308.0,60,1,7.95229784947164,0.01138069550299931
    16606.0,60,1,8.456522608679329,0.002499498469678246
    17108.0,60,1,8.417842363676382,0.0031807955914382037
    17608.0,60,1,8.417843755739069,0.003180771072247538
    18108.0,60,1,7.952724526410272,0.01137318019976923
    18306.0,60,1,8.456522608679329,0.002499498469678246
    18408.0,60,1,8.417832935613927,0.003180961653256426
    18608.0,60,1,8.417839636242249,0.0031808436312844943
    18706.0,60,1,8.456522608679329,0.002499498469678246
    18708.0,60,1,7.952297755249496,0.011380697162587456
    19208.0,60,1,7.952757119053967,0.011372606127026457
    19408.0,60,1,8.238329652607343,0.006342654916821092
    19906.0,60,1,8.36539352858848,0.004104606709551005
    20106.0,60,1,8.456522608679329,0.002499498469678246
    20306.0,60,1,8.456522608679329,0.002499498469678246
    20606.0,60,1,8.456522608679329,0.002499498469678246
    20708.0,60,1,8.422441355422,0.003099790938053794
    20906.0,60,1,8.448535189060058,0.002640185427490526
    21108.0,60,1,8.422464496216497,0.003099383346098661
    21508.0,60,1,8.422505994724453,0.003098652409311013
    22008.0,60,1,8.422520779521612,0.0030983919962823602
    22107.0,60,1,8.448535189060058,0.002640185427490526
    22507.0,60,1,8.448535189060058,0.002640185427490526
    22707.0,60,1,8.448535189060058,0.002640185427490526
    22908.0,60,1,8.422468033663321,0.0030993210390388264
    23507.0,60,1,8.456522608679329,0.002499498469678246
    23807.0,60,1,8.448535189060058,0.002640185427490526
    23908.0,60,1,8.422451909220257,0.0030996050480115943
    24007.0,60,1,8.448535189060058,0.002640185427490526
    24008.0,60,1,8.429911023477473,0.0029682234325659647
    24208.0,60,1,8.294546628608632,0.005352473392872393
    24508.0,60,1,8.429911023477473,0.0029682234325659647
    25408.0,60,1,8.448458932936731,0.002641528569896559
    25608.0,60,1,8.448535189060058,0.002640185427490526
    25608.0,60,1,8.429911023477473,0.0029682234325659647
    25708.0,60,1,8.4224380741108,0.003099848733651411
    25808.0,60,1,8.417829643150752,0.0031810196452801177
    25908.0,60,1,7.598832580029427,0.01760648002672039
    26108.0,60,1,7.905619401830693,0.012202869510004108
    26308.0,60,1,8.433077610770741,0.002912448532263728
    26708.0,60,1,8.185688289586032,0.007269857138761702
    27208.0,60,1,8.207257695266142,0.0068899429472458066
    27408.0,60,1,8.466034911431132,0.002331952879271075
    27908.0,60,1,8.45593543732386,0.0025098406522168965
    29108.0,60,1,8.45374561571773,0.002548411223766033
    29308.0,60,1,8.463140652389576,0.002382931107420597
    29608.0,60,1,8.461534937557005,0.0024112134746526255
    30908.0,60,1,8.297339119519897,0.005303287664595836
    31111.0,60,1,7.880242192735636,0.012649852705520201
    31209.0,60,1,8.298185643890669,0.005288377350111981
    31411.0,60,1,8.455894030616768,0.002510569972063797
    31509.0,60,1,8.298199568154773,0.005288132094140717
    31609.0,60,1,8.298202340768027,0.005288083258528912
    31611.0,60,1,7.880047894793827,0.012653274985511151
    32211.0,60,1,8.45584314861351,0.002511466185683083
    32311.0,60,1,8.455276911561453,0.002521439640447162
    33009.0,60,1,8.464093009693757,0.002366156697378055
    33609.0,60,1,8.464137527085288,0.002365372587279573
    33809.0,60,1,8.461615138953391,0.002409800841911676
    34209.0,60,1,8.458176890324946,0.0024703606675869324
    34512.0,60,1,8.45593543732386,0.0025098406522168965
    34909.0,60,1,8.459860511716688,0.0024407060878850824
    34912.0,60,1,8.455276911561453,0.002521439640447162
    35609.0,60,1,8.454527938037113,0.0025346317364736575
    36009.0,60,1,8.29823021962683,0.005287592212356389
    36109.0,60,1,8.100821259382425,0.008764668337750435
    36212.0,60,1,7.880223414790681,0.012650183452128701
    36309.0,60,1,8.2982244839706,0.005287693237726865
    36612.0,60,1,8.455926851025364,0.002509991887568487
    36709.0,60,1,8.461612041070623,0.0024098554066801585
    37412.0,60,1,8.455538893447109,0.002516825204715518
    37712.0,60,1,8.456117712586865,0.002506630134495428
    37812.0,60,1,8.455276911561453,0.002521439640447162
    38509.0,60,1,8.464082908902585,0.0023663346083492164
    38709.0,60,1,8.44139167712048,0.002766008160084943
    38809.0,60,1,8.441391581627695,0.0027660098420535994
    38812.0,60,1,8.455276911561453,0.002521439640447162
    39009.0,60,1,8.44139167712048,0.002766008160084943
    39312.0,60,1,8.456117712586865,0.002506630134495428
    39809.0,60,1,8.464185666804369,0.0023645246750688496
    39909.0,60,1,8.461612041070623,0.0024098554066801585
    40009.0,60,1,8.298210641554595,0.005287937052061065
    40309.0,60,1,8.100807906176115,0.008764903535356455
    41111.0,60,1,8.100704075242616,0.008766732368553793
    41112.0,60,1,7.879992032478992,0.01265425892018657
    41411.0,60,1,8.298224281428359,0.005287696805218375
    41511.0,60,1,8.10082107565765,0.008764671573799216
    41811.0,60,1,8.100821181639496,0.008764669707080786
    42111.0,60,1,6.602359079292926,0.03515793369280035
    42112.0,60,1,7.0415327744375205,0.027422517993341874
    42311.0,60,1,8.10080745690437,0.008764911448634843
    42812.0,60,1,7.880481719533758,0.012645633783997533
    43012.0,60,1,8.455866175724768,0.002511060596095396
    43312.0,60,1,8.456117712586865,0.002506630134495428
    43812.0,60,1,8.454448676135257,0.002536027821363908
    44111.0,60,1,8.464222507558157,0.0023638757779505053
    44213.0,60,1,8.476704536867294,0.00214402270718039
    44811.0,60,1,8.304031806472707,0.005185405568517006
    44813.0,60,1,7.9040949214784355,0.012229721048201279
    45011.0,60,1,8.30456038881714,0.005176095347502427
    45413.0,60,1,7.904154454630117,0.01222867245699182
    45516.0,60,1,8.30438002026527,0.005179272281237874
    45613.0,60,1,8.47667988876591,0.0021444568481877296
    45717.0,60,1,8.441386676868074,0.002766096232370213
    45917.0,60,1,8.46162262064323,0.002409669062659699
    46117.0,60,1,8.461613824999217,0.0024098239853327357
    46317.0,60,1,8.298217126669776,0.005287822826044486
    46813.0,60,1,8.302830075596553,0.005206572336902047
    46817.0,60,1,8.38467497209056,0.0037649916952111856
    47114.0,60,1,8.42953999036767,0.0029747586494387307
    47317.0,60,1,8.392462263556059,0.0036278297082241256
    47515.0,60,1,8.44281684190391,0.0027409059234028586
    48016.0,60,1,8.456522608679329,0.002499498469678246
    48617.0,60,1,8.417839581181381,0.0031808446011028293
    48817.0,60,1,8.417839636242249,0.0031808436312844943
    49318.0,60,1,8.456522608679329,0.002499498469678246
    49822.0,60,1,7.660255724344005,0.01652459930368516
    50317.0,60,1,8.429911023477473,0.0029682234325659647
    50424.0,60,1,7.8910706121441425,0.012459125605015465
    50624.0,60,1,8.094119297426378,0.008882713799728548
    51818.0,60,1,7.890007865616084,0.012477844363148232
    53035.0,60,1,8.316443767149622,0.0049667866563582255
    53135.0,60,1,8.490917578026327,0.0018936803416558846
    53236.0,60,1,7.996139396906049,0.010608489430408782
    53522.0,60,1,7.519696138174067,0.019000355118728558
    53837.0,60,1,7.904116166277975,0.012229346851482067
    53923.0,60,1,8.304143742104024,0.005183433982674343
    54238.0,60,1,7.90414686028873,0.012228806220439498
    54342.0,60,1,7.904134972089811,0.012229015614038363
    54626.0,60,1,8.304465134962802,0.0051777731077335834
    54744.0,60,1,7.904162287257005,0.012228534496486285
    54926.0,60,1,8.30407602113622,0.0051846267905390365
    55447.0,60,1,8.47692734324624,0.0021400982918961912
    55628.0,60,1,8.441389529852383,0.0027660459811373636
    55828.0,60,1,8.464247627723937,0.002363433322204865
    56852.0,60,1,8.457589484707688,0.0024807069763115347
    56933.0,60,1,8.441385111273725,0.002766123808072588
    57659.0,60,1,8.455268801811004,0.002521582482087365
    57863.0,60,1,8.455270692655846,0.002521549177563343
    58139.0,60,1,8.441331052034574,0.002767075984152012
    58541.0,60,1,8.458124219175021,0.002471288394462526
    59143.0,60,1,8.454560234007433,0.0025340628892075306
    59644.0,60,1,8.29823431038929,0.005287520159434046
    60548.0,60,1,8.297994981175492,0.005291735600791806
    60748.0,60,1,8.29820617225186,0.005288015772428271
    60949.0,60,1,8.10083120231611,0.00876449320721284
    61049.0,60,1,8.100821585853728,0.008764662587425965
    61853.0,60,1,6.602444203875201,0.03515643434519046
    63559.0,60,1,6.961168372411483,0.028838021845195138
    63961.0,60,1,8.46020109206579,0.0024347072527806696
    65562.0,60,1,6.9562631664540255,0.028924420023391805
    65862.0,60,1,8.457768231859536,0.002477558601215474
    66262.0,60,1,8.466669293107348,0.0023207791545423375
    66662.0,60,1,8.46357366855292,0.002375304147825612
    67262.0,60,1,8.352503876351857,0.004331639474432126
    69962.0,60,1,5.751860721693993,0.05013824426346957
    70662.0,60,1,8.152615135114797,0.007852393390718188
    70962.0,60,1,8.454760515903532,0.0025305352104313906
    71462.0,60,1,8.4891913923169,0.0019240846308574038
    72262.0,60,1,7.953177188433375,0.011365207206489413
    72562.0,60,1,8.457768231859536,0.002477558601215474
    72962.0,60,1,8.466669293107346,0.0023207791545423687
    73362.0,60,1,8.466669293107346,0.0023207791545423687
    74162.0,60,1,7.9634122035069455,0.011184932073530402
    74262.0,60,1,8.209738291433014,0.006846250798227352
    74662.0,60,1,8.460201092065788,0.002434707252780701
    75062.0,60,1,8.463850864514086,0.002370421737941923
    76463.0,60,1,7.193097440700664,0.024752923452828472
    77163.0,60,1,8.17564623186113,0.007446733604358085
    77263.0,60,1,8.17011096147495,0.007544229465151618
    78963.0,60,1,6.969120703014093,0.02869795293016036
    79163.0,60,1,8.333472149578167,0.004666856086220627
    79663.0,60,1,8.487249123613669,0.00195829491254242
    80165.0,60,1,8.475984363565416,0.002156707528532992
    80665.0,60,1,8.487340792756155,0.001956680291876869
    80766.0,60,1,8.21032253476093,0.006835960188700802
    82766.0,60,1,6.632657530976264,0.03462426985680168
    82866.0,60,1,8.210618371158537,0.0068307494542241744
    83866.0,60,1,7.473819011688025,0.01980841500116146
    84266.0,60,1,8.466669293107348,0.0023207791545423375
    84566.0,60,1,8.469589269774657,0.002269347947245373
    85367.0,60,1,7.961976536614395,0.01121021928982457
    85767.0,60,1,8.46357366855292,0.002375304147825612
    86267.0,60,1,8.475984363565416,0.002156707528532992
    86467.0,60,1,8.331740139082065,0.0046973629706977705
    87067.0,60,1,8.35213914669301,0.004338063665043475
    87367.0,60,1,8.440874665704786,0.002775114575760496
    87967.0,60,1,8.336840726153529,0.004607523433983106
    89668.0,60,1,6.966921202940156,0.028736693974059382
    91769.0,60,1,6.512191793767909,0.0367461012987817
    92069.0,60,1,8.479279030576832,0.002098676687418523
    92169.0,60,1,8.210731729678084,0.006828752806243053
    93369.0,60,1,7.29427090958747,0.02297089768888102
    93869.0,60,1,8.486010258521434,0.001980115746963823
    95669.0,60,1,6.8585123510783195,0.03064616064732227
    96269.0,60,1,8.302966286806027,0.005204173171515188
    96369.0,60,1,8.182005820773147,0.007334718553238217
    96669.0,60,1,8.466777197050723,0.0023188785811089885
    97469.0,60,1,5.783638564458741,0.04957852307220737
    98270.0,60,1,7.04152869207401,0.027422589898328756
    99170.0,60,1,7.879632869431319,0.012660585062914035
    100672.0,60,1,8.449748948059526,0.0026188068009387927
    101572.0,60,1,8.457579614281439,0.0024808808297344725
    102072.0,60,1,8.47650991294606,0.0021474507288320585
    102572.0,60,1,7.90395674199168,0.012232154881973684
    102772.0,60,1,7.491610446595985,0.01949504435436621
    8587.0,96,1,3.136189908463498,0.09620953973715869
    9607.0,96,1,6.14703016498807,0.04317790044188244
    9847.0,96,1,7.023305485452749,0.027743565585513687
    9907.0,96,1,7.5514998032293175,0.018440179104799243
    9967.0,96,1,8.246152267446005,0.006204870759202351
    10117.0,96,1,8.363628674026355,0.004135692095215172
    10237.0,96,1,8.422867073733652,0.0030922925196651095
    10387.0,96,1,8.381137202883984,0.003827304433346821
    10447.0,96,1,8.451385280959474,0.0025899851402980344
    10777.0,96,1,8.416239105859944,0.0032090346818497294
    10957.0,96,1,8.435749051666045,0.002865394926662637
    11167.0,96,1,8.187378025473304,0.007240094860977653
    11227.0,96,1,8.448409716388172,0.0026423954489164267
    11347.0,96,1,8.425858902715518,0.0030395957367469035
    11377.0,96,1,8.393516301784118,0.003609264334324691
    11917.0,96,1,8.283426299030452,0.005548342072971468
    11977.0,96,1,8.431940099005272,0.0029324841729822166
    12127.0,96,1,8.444385058195548,0.0027132840392677282
    12247.0,96,1,8.393181133310224,0.003615167846997668
    12457.0,96,1,8.423126675943376,0.003087719998517072
    12788.0,96,1,8.38541966520247,0.003751874992519664
    12967.0,96,1,8.451063121776324,0.0025956595129451696
    13177.0,96,1,8.420256829521977,0.0031382682333238434
    13297.0,96,1,8.37887192358999,0.00386720408400474
    13447.0,96,1,8.441320911481084,0.002767254595479459
    13687.0,96,1,8.41111181404242,0.0032993445844223947
    14257.0,96,1,8.433592359456254,0.0029033819713398575
    14347.0,96,1,8.48726404106312,0.0019580321630336033
    14497.0,96,1,8.381137202883984,0.003827304433346821
    14647.0,96,1,8.418448011625483,0.0031701279701630346
    15067.0,96,1,8.440295361560636,0.0027853181886384115
    15097.0,96,1,8.393864980389976,0.003603122860025019
    15637.0,96,1,8.398518696109313,0.0035211543222137395
    15848.0,96,1,8.372007375760894,0.003988113263297436
    15907.0,96,1,8.330436341705587,0.004720327494316606
    16177.0,96,1,8.349439763114823,0.004385609440986859
    16297.0,96,1,8.456228269675078,0.002504682829715325
    16327.0,96,1,8.419090937278531,0.0031588037555182152
    16747.0,96,1,8.442995261844933,0.0027377633116568915
    16777.0,96,1,8.393864980389976,0.003603122860025019
    16927.0,96,1,8.405090352601674,0.0034054040043680544
    17227.0,96,1,8.39626916059361,0.0035607766687637413
    17407.0,96,1,8.458550974797472,0.0024637717053296493
    17467.0,96,1,8.451929493703725,0.002580399612174969
    17647.0,96,1,8.456978022793365,0.002491477002257914
    17737.0,96,1,8.473645082462449,0.00219791061507802
    17857.0,96,1,8.418290330173672,0.003172905303121114
    18037.0,96,1,8.450401636559734,0.0026073106277226202
    18127.0,96,1,8.475428053447699,0.0021665061345650417
    18188.0,96,1,8.431684383245377,0.0029369882398823065
    18277.0,96,1,8.464987361986038,0.002350403962551162
    18457.0,96,1,8.103878960632757,0.008710811309158845
    18487.0,96,1,8.148588825377303,0.007923311070667207
    18608.0,96,1,8.20947283685529,0.006850926400456535
    18817.0,96,1,8.077582154295232,0.009173991893146093
    18847.0,96,1,8.125028738104103,0.008338288267590898
    18877.0,96,1,8.092885381367672,0.008904447464011834
    19267.0,96,1,7.769650519096077,0.014597766658379285
    19507.0,96,1,8.205836966182789,0.006914967055423389
    19567.0,96,1,8.448409716388172,0.0026423954489164267
    19988.0,96,1,8.330775751106879,0.004714349283780949
    20017.0,96,1,8.41980598665151,0.003146209184835192
    20527.0,96,1,8.434744332918244,0.0028830916085477395
    20588.0,96,1,8.477657886543902,0.0021272308179187092
    20617.0,96,1,8.419723844084942,0.003147656008508931
    20857.0,96,1,8.421839319780945,0.0031103949336959255
    20887.0,96,1,8.389289701455672,0.003683709846197233
    21067.0,96,1,8.451063121776324,0.0025956595129451696
    21247.0,96,1,8.456978022793365,0.002491477002257914
    21338.0,96,1,8.481191735243016,0.0020649871339074553
    21457.0,96,1,8.374325758393052,0.003947278273387029
    21517.0,96,1,8.448374100206593,0.00264302277694902
    21547.0,96,1,8.092885381367672,0.008904447464011834
    22057.0,96,1,7.962673235923214,0.011197947929242582
    22117.0,96,1,8.448374100206593,0.00264302277694902
    22177.0,96,1,8.453041702011516,0.002560809655626397
    22507.0,96,1,8.339085535101033,0.00456798433916303
    22777.0,96,1,8.38725564412961,0.0037195368530229486
    22867.0,96,1,8.456406441522228,0.0025015445877876272
    22957.0,96,1,8.456406441522228,0.0025015445877876272
    23107.0,96,1,8.408773690005457,0.0033405272909067664
    23257.0,96,1,8.444385058195548,0.0027132840392677282
    23348.0,96,1,8.456550531864998,0.0024990066427514643
    23528.0,96,1,8.277569456304729,0.005651501970002424
    23588.0,96,1,8.444009969563794,0.002719890688351768
    23977.0,96,1,8.380973702781795,0.0038301842534984444
    24038.0,96,1,8.446545663890928,0.0026752280641463605
    24128.0,96,1,8.465295552238635,0.002344975632610844
    24247.0,96,1,8.452901672110833,0.0025632760817901478
    24488.0,96,1,8.270833612154352,0.005770144218310983
    24608.0,96,1,8.398364418169061,0.003523871707189894
    24968.0,96,1,8.355973347959424,0.004270529700694067
    25748.0,96,1,8.014782594861568,0.010280116197340356
    25808.0,96,1,8.460497408884288,0.002429488056378033
    25957.0,96,1,8.40015894601839,0.003492263669066744
    26167.0,96,1,8.431959688440788,0.0029321391331296356
    26227.0,96,1,8.422914172043482,0.0030914629503869303
    26528.0,96,1,8.371286888760295,0.004000803610003779
    26618.0,96,1,8.41885563644321,0.003162948242758142
    27008.0,96,1,8.354432523207256,0.004297669122088842
    27068.0,96,1,8.341282394108205,0.004529289813872792
    27098.0,96,1,8.393864980389976,0.003603122860025019
    27338.0,96,1,8.270883061246343,0.005769273243371593
    27368.0,96,1,8.415791671493341,0.0032169155974468146
    27398.0,96,1,8.429484043926244,0.0029757440658835727
    27488.0,96,1,8.46359083295277,0.002375001821503388
    27908.0,96,1,8.314268107248024,0.005005107789762993
    27968.0,96,1,8.435178566390205,0.002875443207804781
    28028.0,96,1,8.431684383245377,0.0029369882398823065
    28268.0,96,1,8.02432942899855,0.010111962386035647
    28328.0,96,1,8.369395001494482,0.004034126494819911
    28598.0,96,1,8.329190698936296,0.004742267707813041
    28778.0,96,1,8.318712005692069,0.004926834882776738
    28808.0,96,1,8.429267473355928,0.0029795586463290478
    29588.0,96,1,8.015276519730614,0.010271416418121767
    29708.0,96,1,8.409514145483724,0.0033274852280631546
    30218.0,96,1,8.44104510252456,0.002772112575262696
    30308.0,96,1,8.438027262847513,0.0028252674993266198
    30398.0,96,1,8.41885563644321,0.003162948242758142
    30608.0,96,1,8.448461197058604,0.002641488690632213
    30788.0,96,1,8.395272877821604,0.0035783247630163688
    31148.0,96,1,8.355998569288555,0.004270085463100867
    31208.0,96,1,8.380139484118054,0.0038448778205759453
    31268.0,96,1,8.341282394108205,0.004529289813872792
    31658.0,96,1,8.404324307014376,0.0034188968003346586
    31748.0,96,1,8.481714982098437,0.002055770889890878
    32318.0,96,1,8.435787857919003,0.00286471141009121
    32468.0,96,1,8.433135444607226,0.002911429872057877
    33098.0,96,1,8.179812857064736,0.007373344468419239
    33368.0,96,1,8.28670498204481,0.005490592767074489
    33638.0,96,1,8.230681521792894,0.0064773657882318215
    33728.0,96,1,8.374299296885617,0.003947744354944981
    33938.0,96,1,8.276232406317128,0.005675052190745141
    34568.0,96,1,7.7266419193897375,0.015355301549604055
    34628.0,96,1,7.976460261588327,0.01095510921654682
    34898.0,96,1,7.9057101345816925,0.012201271382533595
    35168.0,96,1,8.230681521792894,0.0064773657882318215
    35258.0,96,1,8.269948309647473,0.0057857375541282
    35318.0,96,1,8.447333678903124,0.002661348308222585
    35468.0,96,1,8.427993711561225,0.0030019941361888705
    35708.0,96,1,8.428957560451352,0.0029850173183169878
    35828.0,96,1,8.468042773724273,0.0022965872604363722
    35948.0,96,1,8.441576283664801,0.002762756580181697
    36308.0,96,1,8.362828838020688,0.004149780061010102
    36488.0,96,1,8.439178442170128,0.0028049911241623
    36758.0,96,1,8.408236385338137,0.0033499911431477646
    37358.0,96,1,8.410208781674383,0.0033152502063529786
    37388.0,96,1,8.393864980389976,0.003603122860025019
    37418.0,96,1,8.38872536567044,0.00369364981286898
    37508.0,96,1,8.481714982098437,0.002055770889890878
    37688.0,96,1,8.361665993114888,0.004170261908715928
    37868.0,96,1,8.37705938844637,0.003899129294828605
    37958.0,96,1,8.473177791928059,0.0022061412686346675
    38498.0,96,1,8.442604982180322,0.0027446375290296255
    39128.0,96,1,8.22300401517321,0.006612594072382693
    39158.0,96,1,8.328580875021228,0.004753008882748332
    39428.0,96,1,8.407005673441901,0.003371668370697831
    39578.0,96,1,8.418448011625483,0.0031701279701630346
    39668.0,96,1,8.484255173211407,0.0020110290612428126
    40328.0,96,1,8.087475355107804,0.008999737328882476
    40478.0,96,1,8.316434111545686,0.00496695672599377
    40628.0,96,1,8.335353977883175,0.004633710375593652
    40718.0,96,1,8.298389781951249,0.0052847817505209185
    40778.0,96,1,8.460497408884288,0.002429488056378033
    41138.0,96,1,8.388543909594258,0.0036968459017877454
    41198.0,96,1,8.457850990133387,0.002476100932739676
    41678.0,96,1,8.432931092071648,0.002915029249318875
    41828.0,96,1,8.381137202883984,0.003827304433346821
    41918.0,96,1,8.484255173211407,0.0020110290612428126
    42098.0,96,1,8.458550974797472,0.0024637717053296493
    42158.0,96,1,8.443033589184985,0.0027370882304504486
    42398.0,96,1,8.41111181404242,0.0032993445844223947
    42698.0,96,1,8.385357299583562,0.003752973473582934
    42728.0,96,1,8.416587986570118,0.0032028896477719736
    42938.0,96,1,8.443048902904241,0.002736818501216523
    43058.0,96,1,8.384029256897469,0.003776365043608954
    43148.0,96,1,8.456387421954927,0.002501879590227712
    43478.0,96,1,8.340509554991804,0.004542902268125532
    43508.0,96,1,8.385718888854395,0.0037466045964090968
    43538.0,96,1,8.429267473355928,0.0029795586463290478
    43568.0,96,1,8.393516301784118,0.003609264334324691
    43958.0,96,1,8.277791519238734,0.005647590649436176
    43988.0,96,1,8.375510095060994,0.003926417879069412
    44018.0,96,1,8.375510095060994,0.003926417879069412
    44138.0,96,1,8.253063847078247,0.006083133182051481
    44858.0,96,1,7.9355808657710085,0.011675141230498731
    45158.0,96,1,8.394715180617094,0.0035881478005958143
    45248.0,96,1,8.481191735243016,0.0020649871339074553
    45458.0,96,1,8.420256829521977,0.0031382682333238434
    45518.0,96,1,8.482218281842009,0.0020469059856832593
    45608.0,96,1,8.481714982098437,0.002055770889890878
    45848.0,96,1,8.428274573056152,0.0029970471631773914
    45878.0,96,1,8.409268179602268,0.003331817564817342
    46118.0,96,1,8.43033782529206,0.002960705929824758
    46178.0,96,1,8.457850990133387,0.002476100932739676
    46418.0,96,1,8.222300659708264,0.0066249826716225715
    46508.0,96,1,8.463682279614064,0.0023733911195254294
    47018.0,96,1,8.287464891455757,0.005477208051066692
    47138.0,96,1,8.427376249532767,0.0030128698455529814
    47858.0,96,1,8.166405120288484,0.007609502550517201
    47918.0,96,1,8.446441678084373,0.002677059625210797
    48068.0,96,1,8.405805929808363,0.003392800136650123
    48368.0,96,1,8.375768482428196,0.0039218667556326185
    48428.0,96,1,8.446441678084373,0.002677059625210797
    48548.0,96,1,8.407135577826567,0.003369380290997967
    48818.0,96,1,8.374661256598488,0.003941368952965155
    49028.0,96,1,8.38766954258645,0.0037122466244495717
    49148.0,96,1,8.454638225472996,0.0025326891812331906
    49358.0,96,1,8.455153708999944,0.0025236096771297967
    49628.0,96,1,8.403688629194171,0.003430093354783548
    49688.0,96,1,8.460314963929557,0.0024327015629762635
    49928.0,96,1,8.431676144524499,0.0029371333531519176
    49958.0,96,1,8.385718888854395,0.0037466045964090968
    50138.0,96,1,8.450401636559734,0.0026073106277226202
    50738.0,96,1,8.410208781674383,0.0033152502063529786
    50858.0,96,1,8.456228269675078,0.002504682829715325
    51098.0,96,1,8.428957560451352,0.0029850173183169878
    51189.0,96,1,8.481714982098437,0.002055770889890878
    51638.0,96,1,8.447957092546613,0.002650367769683024
    51728.0,96,1,8.464572324218741,0.0023577142584466425
    51818.0,96,1,8.477229035389028,0.002134784416854208
    51848.0,96,1,8.421453530003165,0.0031171900681421084
    51908.0,96,1,8.424799559129411,0.003058254556930552
    51938.0,96,1,8.42020756990289,0.0031391358709693573
    52028.0,96,1,8.419761552097441,0.003146991835870392
    52088.0,96,1,8.23461625990318,0.0064080610113563564
    52268.0,96,1,8.183435705593748,0.007309533179860948
    52328.0,96,1,8.196126996237556,0.007085994270363693
    52568.0,96,1,7.721889427675952,0.01543900988510046
    52658.0,96,1,7.779801187819174,0.01441897716559147
    52688.0,96,1,7.399169558463805,0.02112325821424714
    52928.0,96,1,8.162324430970544,0.007681378048898793
    53318.0,96,1,8.074246229597426,0.009232749429321216
    53348.0,96,1,8.393516301784118,0.003609264334324691
    53589.0,96,1,8.223709674293945,0.0066001648975451575
    53798.0,96,1,8.455092384315464,0.002524689823623863
    54278.0,96,1,8.431035401643596,0.0029484191213913296
    54308.0,96,1,8.419090937278531,0.0031588037555182152
    54428.0,96,1,8.384029256897469,0.003776365043608954
    54818.0,96,1,8.425372045451967,0.0030481710302162216
    55148.0,96,1,8.350620176268,0.004364818153762957
    55389.0,96,1,8.371532250821838,0.0039964819086726324
    55748.0,96,1,8.394055454796849,0.003599767926126294
    55898.0,96,1,8.363628674026355,0.004135692095215172
    56289.0,96,1,8.289857601129407,0.005435063896764134
    56468.0,96,1,8.321098946836218,0.004884792332860234
    56529.0,96,1,8.465073138815239,0.0023488931265457677
    56918.0,96,1,8.326932454592182,0.004782043447903582
    57038.0,96,1,8.348417777127223,0.0044036102605726265
    57158.0,96,1,8.423412648102417,0.0030826830084762034
    57278.0,96,1,8.454638225472996,0.0025326891812331906
    57308.0,96,1,8.421191138229844,0.003121811723457974
